"type","name","content","ttl","disabled","zone"
"ns","0.252.145.in-addr.arpa","a16-64.akam.net","14400","False","0.252.145.in-addr.arpa"
"ns","0.252.145.in-addr.arpa","a14-64.akam.net","14400","False","0.252.145.in-addr.arpa"
"ns","0.252.145.in-addr.arpa","a13-66.akam.net","14400","False","0.252.145.in-addr.arpa"
"ns","0.252.145.in-addr.arpa","a1-113.akam.net","14400","False","0.252.145.in-addr.arpa"
"ns","0.252.145.in-addr.arpa","dns2.ixcloud.ch","14400","False","0.252.145.in-addr.arpa"
"ns","0.252.145.in-addr.arpa","dns1.ixcloud.ch","14400","False","0.252.145.in-addr.arpa"
"ns","1.252.145.in-addr.arpa","a16-64.akam.net","14400","False","1.252.145.in-addr.arpa"
"ns","1.252.145.in-addr.arpa","a14-64.akam.net","14400","False","1.252.145.in-addr.arpa"
"ns","1.252.145.in-addr.arpa","a13-66.akam.net","14400","False","1.252.145.in-addr.arpa"
"ns","1.252.145.in-addr.arpa","a1-113.akam.net","14400","False","1.252.145.in-addr.arpa"
"ns","1.252.145.in-addr.arpa","dns2.ixcloud.ch","14400","False","1.252.145.in-addr.arpa"
"ns","1.252.145.in-addr.arpa","dns1.ixcloud.ch","14400","False","1.252.145.in-addr.arpa"
"ns","176.10.45.in-addr.arpa","a16-64.akam.net","14400","False","176.10.45.in-addr.arpa"
"ns","176.10.45.in-addr.arpa","a14-64.akam.net","14400","False","176.10.45.in-addr.arpa"
"ns","176.10.45.in-addr.arpa","a13-66.akam.net","14400","False","176.10.45.in-addr.arpa"
"ns","176.10.45.in-addr.arpa","a1-113.akam.net","14400","False","176.10.45.in-addr.arpa"
"ns","176.10.45.in-addr.arpa","dns2.ixcloud.ch","14400","False","176.10.45.in-addr.arpa"
"ns","176.10.45.in-addr.arpa","dns1.ixcloud.ch","14400","False","176.10.45.in-addr.arpa"
"ns","177.10.45.in-addr.arpa","a16-64.akam.net","14400","False","177.10.45.in-addr.arpa"
"ns","177.10.45.in-addr.arpa","a14-64.akam.net","14400","False","177.10.45.in-addr.arpa"
"ns","177.10.45.in-addr.arpa","a13-66.akam.net","14400","False","177.10.45.in-addr.arpa"
"ns","177.10.45.in-addr.arpa","a1-113.akam.net","14400","False","177.10.45.in-addr.arpa"
"ns","177.10.45.in-addr.arpa","dns2.ixcloud.ch","14400","False","177.10.45.in-addr.arpa"
"ns","177.10.45.in-addr.arpa","dns1.ixcloud.ch","14400","False","177.10.45.in-addr.arpa"
"ns","178.10.45.in-addr.arpa","a16-64.akam.net","14400","False","178.10.45.in-addr.arpa"
"ns","178.10.45.in-addr.arpa","a14-64.akam.net","14400","False","178.10.45.in-addr.arpa"
"ns","178.10.45.in-addr.arpa","a13-66.akam.net","14400","False","178.10.45.in-addr.arpa"
"ns","178.10.45.in-addr.arpa","a1-113.akam.net","14400","False","178.10.45.in-addr.arpa"
"ns","178.10.45.in-addr.arpa","dns2.ixcloud.ch","14400","False","178.10.45.in-addr.arpa"
"ns","178.10.45.in-addr.arpa","dns1.ixcloud.ch","14400","False","178.10.45.in-addr.arpa"
"ns","179.10.45.in-addr.arpa","a16-64.akam.net","14400","False","179.10.45.in-addr.arpa"
"ns","179.10.45.in-addr.arpa","a14-64.akam.net","14400","False","179.10.45.in-addr.arpa"
"ns","179.10.45.in-addr.arpa","a13-66.akam.net","14400","False","179.10.45.in-addr.arpa"
"ns","179.10.45.in-addr.arpa","a1-113.akam.net","14400","False","179.10.45.in-addr.arpa"
"ns","179.10.45.in-addr.arpa","dns2.ixcloud.ch","14400","False","179.10.45.in-addr.arpa"
"ns","179.10.45.in-addr.arpa","dns1.ixcloud.ch","14400","False","179.10.45.in-addr.arpa"
"ns","60.178.185.in-addr.arpa","a16-64.akam.net","14400","False","60.178.185.in-addr.arpa"
"ns","60.178.185.in-addr.arpa","a14-64.akam.net","14400","False","60.178.185.in-addr.arpa"
"ns","60.178.185.in-addr.arpa","a13-66.akam.net","14400","False","60.178.185.in-addr.arpa"
"ns","60.178.185.in-addr.arpa","a1-113.akam.net","14400","False","60.178.185.in-addr.arpa"
"ns","60.178.185.in-addr.arpa","dns2.ixcloud.ch","14400","False","60.178.185.in-addr.arpa"
"ns","60.178.185.in-addr.arpa","dns1.ixcloud.ch","14400","False","60.178.185.in-addr.arpa"
"ns","61.178.185.in-addr.arpa","a16-64.akam.net","14400","False","61.178.185.in-addr.arpa"
"ns","61.178.185.in-addr.arpa","a14-64.akam.net","14400","False","61.178.185.in-addr.arpa"
"ns","61.178.185.in-addr.arpa","a13-66.akam.net","14400","False","61.178.185.in-addr.arpa"
"ns","61.178.185.in-addr.arpa","a1-113.akam.net","14400","False","61.178.185.in-addr.arpa"
"ns","61.178.185.in-addr.arpa","dns2.ixcloud.ch","14400","False","61.178.185.in-addr.arpa"
"ns","61.178.185.in-addr.arpa","dns1.ixcloud.ch","14400","False","61.178.185.in-addr.arpa"
"ns","62.178.185.in-addr.arpa","a16-64.akam.net","14400","False","62.178.185.in-addr.arpa"
"ns","62.178.185.in-addr.arpa","a14-64.akam.net","14400","False","62.178.185.in-addr.arpa"
"ns","62.178.185.in-addr.arpa","a13-66.akam.net","14400","False","62.178.185.in-addr.arpa"
"ns","62.178.185.in-addr.arpa","a1-113.akam.net","14400","False","62.178.185.in-addr.arpa"
"ns","62.178.185.in-addr.arpa","dns2.ixcloud.ch","14400","False","62.178.185.in-addr.arpa"
"ns","62.178.185.in-addr.arpa","dns1.ixcloud.ch","14400","False","62.178.185.in-addr.arpa"
"ns","63.178.185.in-addr.arpa","a16-64.akam.net","14400","False","63.178.185.in-addr.arpa"
"ns","63.178.185.in-addr.arpa","a14-64.akam.net","14400","False","63.178.185.in-addr.arpa"
"ns","63.178.185.in-addr.arpa","a13-66.akam.net","14400","False","63.178.185.in-addr.arpa"
"ns","63.178.185.in-addr.arpa","a1-113.akam.net","14400","False","63.178.185.in-addr.arpa"
"ns","63.178.185.in-addr.arpa","dns2.ixcloud.ch","14400","False","63.178.185.in-addr.arpa"
"ns","63.178.185.in-addr.arpa","dns1.ixcloud.ch","14400","False","63.178.185.in-addr.arpa"
"ns","abrs.ch","a16-64.akam.net","14400","False","abrs.ch"
"ns","abrs.ch","a14-64.akam.net","14400","False","abrs.ch"
"ns","abrs.ch","a13-66.akam.net","14400","False","abrs.ch"
"ns","abrs.ch","a1-113.akam.net","14400","False","abrs.ch"
"ns","abrs.ch","dns2.ixcloud.ch","14400","False","abrs.ch"
"ns","abrs.ch","dns1.ixcloud.ch","14400","False","abrs.ch"
"ns","akp.ch","a16-64.akam.net","14400","False","akp.ch"
"ns","akp.ch","a14-64.akam.net","14400","False","akp.ch"
"ns","akp.ch","a13-66.akam.net","14400","False","akp.ch"
"ns","akp.ch","a1-113.akam.net","14400","False","akp.ch"
"ns","akp.ch","dns2.ixcloud.ch","14400","False","akp.ch"
"ns","akp.ch","dns1.ixcloud.ch","14400","False","akp.ch"
"ns","albinkistler.ch","a16-64.akam.net","14400","False","albinkistler.ch"
"ns","albinkistler.ch","a14-64.akam.net","14400","False","albinkistler.ch"
"ns","albinkistler.ch","a13-66.akam.net","14400","False","albinkistler.ch"
"ns","albinkistler.ch","a1-113.akam.net","14400","False","albinkistler.ch"
"ns","albinkistler.ch","dns2.ixcloud.ch","14400","False","albinkistler.ch"
"ns","albinkistler.ch","dns1.ixcloud.ch","14400","False","albinkistler.ch"
"ns","autonom-daheim.ch","a16-64.akam.net","14400","False","autonom-daheim.ch"
"ns","autonom-daheim.ch","a14-64.akam.net","14400","False","autonom-daheim.ch"
"ns","autonom-daheim.ch","a13-66.akam.net","14400","False","autonom-daheim.ch"
"ns","autonom-daheim.ch","a1-113.akam.net","14400","False","autonom-daheim.ch"
"ns","autonom-daheim.ch","dns2.ixcloud.ch","14400","False","autonom-daheim.ch"
"ns","autonom-daheim.ch","dns1.ixcloud.ch","14400","False","autonom-daheim.ch"
"ns","autonome-chez-soi.ch","a16-64.akam.net","14400","False","autonome-chez-soi.ch"
"ns","autonome-chez-soi.ch","a14-64.akam.net","14400","False","autonome-chez-soi.ch"
"ns","autonome-chez-soi.ch","a13-66.akam.net","14400","False","autonome-chez-soi.ch"
"ns","autonome-chez-soi.ch","a1-113.akam.net","14400","False","autonome-chez-soi.ch"
"ns","autonome-chez-soi.ch","dns2.ixcloud.ch","14400","False","autonome-chez-soi.ch"
"ns","autonome-chez-soi.ch","dns1.ixcloud.ch","14400","False","autonome-chez-soi.ch"
"ns","autonomi-a-casa.ch","a16-64.akam.net","14400","False","autonomi-a-casa.ch"
"ns","autonomi-a-casa.ch","a14-64.akam.net","14400","False","autonomi-a-casa.ch"
"ns","autonomi-a-casa.ch","a13-66.akam.net","14400","False","autonomi-a-casa.ch"
"ns","autonomi-a-casa.ch","a1-113.akam.net","14400","False","autonomi-a-casa.ch"
"ns","autonomi-a-casa.ch","dns2.ixcloud.ch","14400","False","autonomi-a-casa.ch"
"ns","autonomi-a-casa.ch","dns1.ixcloud.ch","14400","False","autonomi-a-casa.ch"
"ns","banca-regionale.ch","a16-64.akam.net","14400","False","banca-regionale.ch"
"ns","banca-regionale.ch","a14-64.akam.net","14400","False","banca-regionale.ch"
"ns","banca-regionale.ch","a13-66.akam.net","14400","False","banca-regionale.ch"
"ns","banca-regionale.ch","a1-113.akam.net","14400","False","banca-regionale.ch"
"ns","banca-regionale.ch","dns2.ixcloud.ch","14400","False","banca-regionale.ch"
"ns","banca-regionale.ch","dns1.ixcloud.ch","14400","False","banca-regionale.ch"
"ns","bancaregionale.ch","a16-64.akam.net","14400","False","bancaregionale.ch"
"ns","bancaregionale.ch","a14-64.akam.net","14400","False","bancaregionale.ch"
"ns","bancaregionale.ch","a13-66.akam.net","14400","False","bancaregionale.ch"
"ns","bancaregionale.ch","a1-113.akam.net","14400","False","bancaregionale.ch"
"ns","bancaregionale.ch","dns2.ixcloud.ch","14400","False","bancaregionale.ch"
"ns","bancaregionale.ch","dns1.ixcloud.ch","14400","False","bancaregionale.ch"
"ns","banche-regionali.ch","a16-64.akam.net","14400","False","banche-regionali.ch"
"ns","banche-regionali.ch","a14-64.akam.net","14400","False","banche-regionali.ch"
"ns","banche-regionali.ch","a13-66.akam.net","14400","False","banche-regionali.ch"
"ns","banche-regionali.ch","a1-113.akam.net","14400","False","banche-regionali.ch"
"ns","banche-regionali.ch","dns2.ixcloud.ch","14400","False","banche-regionali.ch"
"ns","banche-regionali.ch","dns1.ixcloud.ch","14400","False","banche-regionali.ch"
"ns","bancheregionali.ch","a16-64.akam.net","14400","False","bancheregionali.ch"
"ns","bancheregionali.ch","a14-64.akam.net","14400","False","bancheregionali.ch"
"ns","bancheregionali.ch","a13-66.akam.net","14400","False","bancheregionali.ch"
"ns","bancheregionali.ch","a1-113.akam.net","14400","False","bancheregionali.ch"
"ns","bancheregionali.ch","dns2.ixcloud.ch","14400","False","bancheregionali.ch"
"ns","bancheregionali.ch","dns1.ixcloud.ch","14400","False","bancheregionali.ch"
"ns","banque-regionale.ch","a16-64.akam.net","14400","False","banque-regionale.ch"
"ns","banque-regionale.ch","a14-64.akam.net","14400","False","banque-regionale.ch"
"ns","banque-regionale.ch","a13-66.akam.net","14400","False","banque-regionale.ch"
"ns","banque-regionale.ch","a1-113.akam.net","14400","False","banque-regionale.ch"
"ns","banque-regionale.ch","dns2.ixcloud.ch","14400","False","banque-regionale.ch"
"ns","banque-regionale.ch","dns1.ixcloud.ch","14400","False","banque-regionale.ch"
"ns","banqueregionale.ch","a16-64.akam.net","14400","False","banqueregionale.ch"
"ns","banqueregionale.ch","a14-64.akam.net","14400","False","banqueregionale.ch"
"ns","banqueregionale.ch","a13-66.akam.net","14400","False","banqueregionale.ch"
"ns","banqueregionale.ch","a1-113.akam.net","14400","False","banqueregionale.ch"
"ns","banqueregionale.ch","dns2.ixcloud.ch","14400","False","banqueregionale.ch"
